Unnamed: 0,Company,Country,City,BRAND NAME,Category,Mall Name,Location Code Oracle,Store Name,Gross Sale,Markdown,Net Sales,Stock Shrinkage,Cost of Sales,Royalty Expenses,Royalty,Minimum Royalty Commitment,Gross Profit ,Rental Expenses,Basic Rent,Service Charges,Supplemental Rent (If Any),Rent Rebate/Relief,IFRS 16 impact,Personnel Expenses,Salary - Staff,Staff Welfare & Uniform,Overtime Wages,Staff Leave Salary/Bonus Payable,Staff Leave Passage Payable,Gratuity & Terminal Benefits,Medical Expenses,Visa Expenses,Recruitment & Training Expenses,Temporary Staff Salary,Provision for Salary Increments,HRDF Support from Govt.,GOSI (Monthly Fees to Gov.),Staff Insurance (Medical Insu),Vehicle Allowance To Staff,Sales Incentive,Commission & Incentives,Selling & Marketing Expenses,Advertisement,Sales Promotion Expenses,Gift Voucher Redeemed,Shopping Bags & Packing Material,Club Apparel Points Issued,KSA Digital marketing,Other Administrative Expenses,Credit Card Expenses,Water & Electricity Charges,Postage & courier,Communication Expenses,Repairs & Maintenance,Cleaning & Security Charges,Trade Licence & Sponsor Fees,Licence Fees & Taxes-Others,Sponsorship Fee,Insurance,Travelling Expenses,Conveyance,Vehicle Expenses,Salik Card Expenses,Fuel Charges-Vehicle,Audit Fees,Legal Expenses & Other Professional Chrgs.,Gifts & Donations,Printing & Stationery -General,Miscellaneous Expenses,Membership & Subscription,Entertainment Expenses,Miscellaneous items purchased,Transportation Charges,Realised Exchange Losses/Gain,Fine Charges,Parking Charges,Refreshment & Housekeeping,Online Delivery Charges,Withholding Tax,Supply Chain & Distribution Expenses,Supply Chain & Distribution Region Expenses,Supply Chain & Distribution Expenses from UAE,Supply Chain Income from UAE,Store Level Expenses,Store EBITDA,Depreciation,Depreciation.1,Amortisation,Key Money Amortisation,Amortisation of Franchisee Fee,Store Opening Fee,Loss on Demolition of Assets,Loss on Demolition of Assets.1,Store EBIT,Division Expenses,Regional Expenses,UAE corporate Expenses Allocation,India Office Cost,Others if any,Operating Profit,Supporting Center Expenses,Regional Expenses SC,UAE corporate Expenses Allocation SC,India Office SC Cost,Finance Charges,Bank Charges,Finance Cost,Other Income,Income On Overseas Sales,Miscellaneous Income,Price/Trade  Discount / BBZ Loss,Capex  Income,6th Street Margin,Third Party Income (3P Outright / Market Place etc),Provision for Slow moving Inventories,Provision for Slow moving Inventories.1,Net Profit (Before Tax),TAX,Net Profit (After Tax),Bonus  / Incentive,Net Profit (After Bonus)
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,ABU DHABI,COLDSTONE CREMERY,Food & Beverages,DALMA MALL,1101126573.0,CSC DALMA MALL,275197.68000000005,0.0,275197.68000000005,0.0,82085.57634999999,8255.939999999999,8255.939999999999,0.0,184856.16365000006,83335.0,83335.0,0.0,0.0,0.0,0.0,39907.73340675455,26259.760000000002,300.068159339367,2124.89,2162.48,932.73,882.1200000000001,0.0,2610.0,0.0,1106.5852474151886,0.0,0.0,0.0,741.5999999999999,2787.5,5535.672778571428,5535.672778571428,7083.494734214592,6525.63347957,0.0,0.0,0.0,557.8612546445923,,28220.91423469331,2751.9768000000004,3500.0,0.0,2024.6000000000001,2979.3151876,0.0,767.9206349206349,0.0,0.0,840.0,551.8165571977258,864.9185263351974,594.593460551767,0.0,1875.1563363389478,1250.0,313.0079129562036,0.0,0.0,0.0,1103.3368187928338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8804.272,0.0,3671.3365321562624,3671.3365321562624,0.0,0.0,167754.15168639013,17102.011963609926,16988.6544275,16988.6544275,0.0,0.0,0.0,0.0,0.0,0.0,113.3575361099247,10621.259736052853,0.0,10621.259736052853,0.0,0.0,-10507.902199942928,5372.52484335937,4023.7114863667985,1348.8133569925717,0.0,2859.8639706596196,0.0,2859.8639706596196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18740.291013961916,-1686.6261912565794,-17053.664822705337,0.0,-17053.664822705337
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,ARABIAN RANCHES,1131611935.0,CSC ARABIAN RANCHES,894662.0,0.0,894662.0,0.0,213642.14985,26839.860000000004,26839.860000000004,0.0,654179.9901500001,151899.3,0.0,17700.0,134199.3,0.0,0.0,58960.98275106973,43307.039014008915,735.2163953712779,1121.07,3088.37,1264.51,1525.1,0.0,2610.0,0.0,3497.277341689528,0.0,0.0,0.0,1112.3999999999999,700.0,3163.4221428571427,3163.4221428571427,22694.42672439436,20851.288158230003,0.0,0.0,0.0,1843.1385661643562,,166030.72650915652,8946.62,5285.0,0.0,2657.2875,5991.0,0.0,4231.25,0.0,0.0,840.0,1725.8434200078727,2428.013953479728,1907.650648855588,0.0,5983.081182172049,1250.0,766.9209222098074,0.0,0.0,0.0,3592.9448824314854,0.0,0.0,0.0,0.0,0.0,0.0,36.65,120388.464,0.0,11902.947830527191,11902.947830527191,0.0,0.0,414651.80595800496,239528.18419199513,18905.884391025644,18905.884391025644,0.0,0.0,0.0,0.0,0.0,0.0,220622.2998009695,35236.64490648943,0.0,35236.64490648943,0.0,0.0,185385.65489448005,17419.64894991977,13003.236511707442,4416.412438212328,0.0,9379.926170362762,0.0,9379.926170362762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158586.0797741975,14272.747179677768,144313.33259451974,0.0,144313.33259451974
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,AJMAN,COLDSTONE CREMERY,Food & Beverages,GRAND CENTRALE- AJMAN,1111041236.0,CSC GRAND CENTRALE-AJMAN,180542.67,0.0,180542.67,0.0,55929.255175000006,5416.27,5416.27,0.0,119197.14482500001,9027.15,0.0,0.0,9027.15,0.0,0.0,20447.18094560364,14569.175499884814,213.0799435390182,1812.77,928.77,178.7,343.37,0.0,1305.0,0.0,725.5155021798095,0.0,0.0,0.0,370.79999999999995,0.0,2501.4398714285717,2501.4398714285717,4736.839187783371,4373.31817447,0.0,0.0,0.0,363.5210133133713,,49546.4511405714,1805.4267000000004,2538.65,0.0,1012.3000000000001,3983.0,0.0,5000.0,0.0,0.0,840.0,366.5514370781143,580.7759185333377,390.46609696365135,0.0,1230.7049892836415,1250.0,222.26852914621702,0.0,0.0,0.0,718.1554695664348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29608.152000000002,0.0,2386.8356163482085,2386.8356163482085,0.0,0.0,88645.89676173519,30551.248063264822,6782.757373333334,6782.757373333334,0.0,0.0,0.0,0.0,0.0,0.0,23768.49068993149,6939.108094175485,0.0,6939.108094175485,0.0,0.0,16829.382595756004,3484.5188072608366,2604.6213310572116,879.8974762036249,0.0,1866.5316220346654,0.0,1866.5316220346654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11478.332166460503,1033.0498949814432,10445.28227147906,0.0,10445.28227147906
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,SILICON CENTRAL MALL,1131916146.0,CSC SILICON OASIS-DUBAI,581957.78,0.0,581957.78,0.0,163997.29,17458.739999999998,17458.739999999998,0.0,400501.75,124986.75,106215.0,12820.0,0.0,0.0,5951.750000000001,51715.88050906796,38155.94859479777,559.6200230205692,1151.26,3082.2,1522.7400000000002,1219.7399999999998,0.0,2610.0,0.0,2301.9718912496282,0.0,0.0,0.0,1112.3999999999999,0.0,3788.2819571428568,3788.2819571428568,15134.148522627427,13948.17635741,0.0,0.0,0.0,1185.9721652174262,,166439.49157185724,5819.577800000001,18435.510000000002,0.0,2024.6000000000001,5365.01274742,0.0,8587.5,0.0,0.0,840.0,1146.247548608138,1709.9228349316832,1250.161508488719,0.0,3932.2814698904676,1250.0,583.7523575970774,0.0,0.0,0.0,2320.9883049211585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113173.937,0.0,7702.575214401154,7702.575214401154,0.0,0.0,369767.1277750967,30734.622224903316,47742.3624975,47742.3624975,0.0,0.0,0.0,0.0,0.0,0.0,-17007.740272596682,22673.74415894017,0.0,22673.74415894017,0.0,0.0,-39681.484431536854,11342.944078048897,8443.44078185204,2899.5032961968573,0.0,6064.837648218121,0.0,6064.837648218121,83.33,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,-57005.936157803866,-5130.534254202349,-51875.401903601516,0.0,-51875.401903601516
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,DRAGON MART,1131151593.0,CSC DRAGON MART,200282.72000000003,0.0,200282.72000000003,0.0,60358.7207,6008.4800000000005,6008.4800000000005,0.0,133915.5193,16022.61,0.0,0.0,16022.61,0.0,0.0,21570.311236261423,15097.659476629597,217.29086861318848,1726.29,1150.6999999999998,403.35,486.51,0.0,1305.0,0.0,812.7108910186408,0.0,0.0,0.0,370.79999999999995,0.0,955.7371428571428,955.7371428571428,5201.671566754436,4795.879979290001,0.0,0.0,0.0,405.7915874644353,,48777.4270670699,2002.8272000000002,3554.11,0.0,1518.45,4195.0,0.0,4166.666666666667,0.0,0.0,840.0,400.91768603705157,648.6737735223965,434.2929927264419,0.0,1374.4908988526688,1250.0,226.6610407408588,0.0,0.0,0.0,800.8918085238084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27364.445000000003,0.0,2659.234999196214,2659.234999196214,0.0,0.0,95186.9920121391,38728.52728786091,5839.217247959185,5839.217247959185,0.0,0.0,0.0,0.0,0.0,0.0,32889.31003990173,7742.038171651962,0.0,7742.038171651962,0.0,0.0,25147.271868249765,3932.0992406742516,2944.278955947369,987.8202847268828,0.0,2083.0392041142204,0.0,2083.0392041142204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19132.133423461295,1721.8920081115148,17410.24141534978,0.0,17410.24141534978
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,DEIRA CITY CENTRE,1131136204.0,CSC DEIRA CITY CENTRE,429471.71,0.0,429471.71,0.0,106052.62727499999,12884.150000000001,12884.150000000001,0.0,310534.932725,156050.0,116285.0,39765.0,0.0,0.0,0.0,60037.50056187863,39675.86,386.03924773454315,1711.17,3287.68,1868.2799999999997,1380.82,0.0,3915.0,0.0,1698.6413141440826,0.0,0.0,0.0,1112.3999999999999,5001.61,5461.246128571429,5461.246128571429,11062.607533394392,10183.755575,0.0,0.0,0.0,878.8519583943929,,78083.94809775124,4294.717100000001,18182.5,0.0,2024.6000000000001,2080.0,0.0,7395.833333333334,0.0,0.0,840.0,838.4254266897857,1240.2947144284933,922.0692901803127,0.0,2901.5742648755468,1250.0,402.68630806614095,0.0,0.0,0.0,1719.8716601776168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33991.376000000004,0.0,5711.13224192339,5711.13224192339,0.0,0.0,316406.4345635191,-5871.501838519063,47950.0,47950.0,0.0,0.0,0.0,0.0,0.0,0.0,-53821.50183851906,16781.40498314115,0.0,16781.40498314115,0.0,0.0,-70602.90682166022,8435.695112885018,6282.232386800255,2153.462726084763,0.0,4490.413923549394,0.0,4490.413923549394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83529.01585809463,-7517.611427228514,-76011.40443086611,0.0,-76011.40443086611
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,BURJUMAN CENTRE,1131081352.0,CSC BURJUMAN MALL,567614.14,0.0,567614.14,0.0,164842.19717499998,17028.420000000002,17028.420000000002,0.0,385743.52282500005,68113.69,0.0,0.0,68113.69,0.0,0.0,69539.29939718673,52111.24610128313,565.1526051426354,876.3,3739.71,1152.18,1813.72,0.0,4176.0,0.0,2270.110690760949,0.0,0.0,0.0,1334.8799999999997,1500.0,6846.483692857142,6846.483692857142,14436.84812399869,13278.400971939998,0.0,0.0,0.0,1158.4471520586924,,80396.06688803394,5676.1413999999995,7462.59,0.0,2530.75,4692.983098725,0.0,2500.0,0.0,0.0,840.0,1122.410687109209,1715.1210715860132,1221.8426315884353,0.0,3850.0495158362983,1250.0,589.5235196793835,0.0,0.0,0.0,2283.0899635095943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44661.565,0.0,7584.40801870261,7584.40801870261,0.0,0.0,246916.79612077912,138826.72670422093,44720.0,44720.0,0.0,0.0,0.0,0.0,0.0,0.0,94106.72670422093,22071.488093584936,0.0,22071.488093584936,0.0,0.0,72035.23861063599,11096.72033026859,8320.147953402704,2776.572376865887,0.0,5922.859654589336,0.0,5922.859654589336,710.06,0.0,710.06,0.0,0.0,0.0,0.0,0.0,0.0,55725.71862577806,5015.31467632002,50710.40394945804,0.0,50710.40394945804
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,AJMAN,COLDSTONE CREMERY,Food & Beverages,CITY CENTRE- AJMAN,1111025924.0,CSC AJMAN CITY CENTRE,552309.35,0.0,552309.35,0.0,137228.481,16569.28,16569.28,0.0,398511.5889999999,126294.0,120280.0,0.0,0.0,0.0,6014.0,59156.113050725195,40912.39,646.2923784013225,4481.629999999999,3205.49,1385.35,1419.7100000000003,0.0,3915.0,0.0,2226.170672323875,0.0,0.0,0.0,964.08,0.0,9211.538519047619,9211.538519047619,12625.75152347177,11513.49895427,0.0,0.0,0.0,1112.2525692017698,,76286.54677603289,5523.093500000001,13324.7,0.0,2024.6000000000001,9277.5,0.0,4585.416666666667,0.0,0.0,840.0,1120.1722150153869,1788.6636770944765,1196.4535768724775,0.0,3775.103297937746,1250.0,674.1622602287185,0.0,0.0,0.0,1700.1545822174264,0.0,0.0,0.0,0.0,0.0,0.0,26.6,29179.927,0.0,7321.071737388008,7321.071737388008,0.0,0.0,290895.02160666545,107616.56739333447,30820.054833333335,30820.054833333335,0.0,0.0,0.0,0.0,0.0,0.0,76796.51256000114,21206.467458063977,0.0,21206.467458063977,0.0,0.0,55590.04510193716,10732.028784739015,8017.645816291202,2714.382968447813,0.0,5715.127752530647,0.0,5715.127752530647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39142.888564667504,3522.8599708200773,35620.028593847426,0.0,35620.028593847426
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,JUMEIRAH LAKE TOWERS,1131471852.0,CSC JLT DRIVE THRU,578096.89,0.0,578096.89,0.0,155099.142725,17342.9,17342.9,0.0,405654.84727499995,74325.0,74325.0,0.0,0.0,0.0,0.0,66462.07727145811,35101.82088668969,589.2757089895152,5059.75,5586.3099999999995,2112.6399999999994,4548.539999999999,0.0,6525.0,0.0,2282.4606757789084,0.0,0.0,0.0,3337.1999999999994,1319.08,4804.7829357142855,4804.7829357142855,14926.473086551527,13749.36087362,0.0,0.0,0.0,1177.112212931527,,137892.8123464274,5780.9689,12794.0,0.0,2024.6000000000001,7822.298286325,0.0,4166.666666666667,0.0,0.0,840.0,1146.7293736573963,1699.507644334581,1238.6130048647128,0.0,3888.615950393109,1250.0,614.6868772504146,0.0,0.0,0.0,2306.0266429355415,0.0,0.0,0.0,0.0,0.0,0.0,203.05,92117.049,0.0,7638.025505336717,7638.025505336717,0.0,0.0,306049.17114548804,99605.6761295119,32805.0,32805.0,0.0,0.0,0.0,0.0,0.0,0.0,66800.6761295119,22524.099735058047,0.0,22524.099735058047,0.0,0.0,44276.57639445386,11093.314201179228,8295.760513242943,2797.553687936284,0.0,6010.62083484785,0.0,6010.62083484785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27172.641358426783,2445.537722258414,24727.10363616837,0.0,24727.10363616837
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,NAKHEEL MALL- DUBAI,1131795870.0,CSC NAKHEEL MALL -DUBAI,517696.35,0.0,517696.35,0.0,103475.129075,15530.89,15530.89,0.0,398690.33092499996,62123.56,0.0,0.0,62123.56,0.0,0.0,64610.21005705171,48613.88050321729,498.103193438742,2011.73,3254.8199999999997,1553.28,1375.6399999999999,0.0,3915.0,0.0,1970.516360395673,0.0,0.0,0.0,1112.3999999999999,304.84,4235.399728571429,4235.399728571429,14000.788697697819,12950.70134246,0.0,0.0,0.0,1050.0873552378189,,85950.33839223915,5176.963500000001,13278.050000000001,0.0,2024.6000000000001,17316.012747419998,0.0,4112.5,0.0,0.0,840.0,1021.1152299415965,1376.4947990109602,1099.167392443113,0.0,3422.852860326464,1250.0,519.582755325771,0.0,0.0,0.0,2023.6411077712523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32489.358,0.0,6688.559779283911,6688.559779283911,0.0,0.0,237608.856654844,161081.47427015594,6445.0,6445.0,0.0,0.0,0.0,0.0,0.0,0.0,154636.47427015594,20251.790973735744,0.0,20251.790973735744,0.0,0.0,134384.6832964202,9743.214353942532,7162.726332228449,2580.488021714083,0.0,5356.137665241466,0.0,5356.137665241466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119285.33127723621,10735.679814951263,108549.65146228495,0.0,108549.65146228495
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,AVENUE MALL- MOTOR CITY,1131856145.0,CSC FIRST AVENUE MALL-MOTOR CITY,747149.65,0.0,747149.65,0.0,198646.574,22414.489999999998,22414.489999999998,0.0,526088.586,131250.0,125000.0,0.0,0.0,0.0,6250.0,60389.38403790129,39973.6924865812,738.3971806640088,779.71,3000.02,1664.94,1256.78,0.0,3915.0,0.0,2946.83437065608,0.0,0.0,0.0,1112.3999999999999,5001.61,8706.086685714286,8706.086685714286,19299.49185858213,17777.614072590004,0.0,0.0,0.0,1521.8777859921236,,185685.7135488815,7471.496499999999,24185.39999999999,0.0,2024.6000000000001,8887.515934275,0.0,7395.833333333334,0.0,0.0,840.0,1477.5705091467908,2178.2389630448306,1602.5866665455737,0.0,5031.969070238302,1250.0,770.2388715991442,0.0,0.0,0.0,2985.5757006985154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119584.68800000001,0.0,9918.514557177557,9918.514557177557,0.0,0.0,415249.19068825676,110839.39531174325,36351.59498666666,36351.59498666666,0.0,0.0,0.0,0.0,0.0,0.0,74487.80032507659,29056.556443642905,0.0,29056.556443642905,0.0,0.0,45431.243881433686,14489.390022332704,10802.276474977396,3687.113547355307,0.0,7777.936698930753,0.0,7777.936698930753,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,25663.91716017023,2309.7525444153234,23354.164615754904,0.0,23354.164615754904
,Sprinklez General Trading LLC,UNITED ARAB EMIRATES,ABU DHABI,SUSHI LIBRARY,Food & Beverages,REEM MALL,1101426685.0,SLI REEM MALL,1754518.18,0.0,1754518.18,0.0,434593.167794,70180.73,70180.73,0.0,1249744.2822059998,192997.00999999998,0.0,0.0,192997.00999999998,0.0,0.0,271059.9833678791,180024.55,1238.8333678790955,4329.91,14584.95,5566.73,6221.21,0.0,16182.0,1361.05,32500.0,0.0,0.0,0.0,4597.919999999998,4452.83,26317.772699999998,26317.772699999998,71371.935348,62053.33534799999,0.0,0.0,0.0,9318.599999999999,,170690.12094192283,17545.181800000002,52877.65,0.0,4150.0,13600.0,0.0,16666.666666666668,0.0,0.0,1960.0,961.0880687362792,5569.226079343039,940.090372967171,0.0,1349.2090882611,1250.0,360.09562573041023,0.0,0.0,0.0,7575.757240218178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45885.156,0.0,5534.441393140047,5534.441393140047,0.0,0.0,737971.263750942,511773.01845505787,192463.98966666666,192463.98966666666,0.0,0.0,0.0,0.0,0.0,0.0,319309.0287883912,98568.1011947895,0.0,98568.1011947895,0.0,0.0,220740.9275936017,50561.303675016294,250.59889681933373,50310.70477819696,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,270179.62391858536,24316.166152672697,245863.45776591267,0.0,245863.45776591267
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,DUBAI HILLS MALL,1131835874.0,CSC DUBAI HILLS GF,1362072.51,0.0,1362072.51,0.0,287563.7771,40862.17,40862.17,0.0,1033646.5628999999,163448.71000000002,0.0,0.0,163448.71000000002,0.0,0.0,182813.8237253949,131432.78537365413,1500.9164642228768,2707.8799999999997,8630.140000000001,3100.9700000000003,3630.9700000000003,0.0,7830.0,0.0,11737.751887517872,0.0,0.0,0.0,2521.4399999999996,9720.970000000001,13815.100369047617,13815.100369047617,35808.22229686554,33056.90535333,0.0,0.0,0.0,2751.3169435355394,,76323.12773765069,13620.725100000001,15567.269999999997,0.0,2024.6000000000001,5187.515934274999,0.0,11974.166666666668,0.0,0.0,840.0,2739.9971222100216,4015.7088483915636,2920.4242630672375,0.0,9142.897649603572,1250.0,1565.6400566535303,0.0,0.0,0.0,5403.682096783103,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,17974.923186047356,17974.923186047356,0.0,0.0,490183.90731500613,543462.6555849938,71210.0,71210.0,0.0,0.0,0.0,0.0,0.0,0.0,472252.6555849938,52568.58982104162,0.0,52568.58982104162,0.0,0.0,419684.06576395215,26040.749111182125,19351.840318054663,6688.908793127462,0.0,14083.539954950069,0.0,14083.539954950069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379559.77669782,34160.379902803805,345399.3967950162,0.0,345399.3967950162
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,DUBAI HILLS MALL,1131835789.0,CSC DUBAI HILLS SF,770046.73,0.0,770046.73,0.0,157979.857375,23101.4,23101.4,0.0,588965.4726249999,92405.6,0.0,0.0,92405.6,0.0,0.0,100572.6020676776,68353.7561334133,885.6805440860986,1871.78,4339.739999999999,2296.58,1569.8800000000003,0.0,5220.0,0.0,9424.635390178188,0.0,0.0,0.0,1631.5199999999998,4979.03,9604.666347619048,9604.666347619048,20346.681087940946,18796.64040698,0.0,0.0,0.0,1550.0406809609437,,97717.9336977925,7700.4673,20309.5,0.0,2024.6000000000001,7334.01274742,0.0,9417.5,0.0,0.0,840.0,1560.1960522364259,2313.273719109038,1654.0383713393123,0.0,5179.425795514179,1250.0,923.8734934777682,0.0,0.0,0.0,3051.2122186957886,0.0,0.0,0.0,0.0,-1020.0,0.0,69.45,35110.384000000005,0.0,10162.7566346502,10162.7566346502,0.0,0.0,330810.2398356803,258155.23278931965,51465.0,51465.0,0.0,0.0,0.0,0.0,0.0,0.0,206690.23278931965,29593.784486765937,0.0,29593.784486765937,0.0,0.0,177096.4483025537,14717.649839871343,10929.506543317939,3788.1432965534036,0.0,7945.378110761741,0.0,7945.378110761741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154433.42035192062,13899.007831672861,140534.41252024774,0.0,140534.41252024774
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,ABU DHABI,COLDSTONE CREMERY,Food & Beverages,YAS MALL,1101295896.0,CSC YAS MALL,956407.02,0.0,956407.02,0.0,228834.31480000002,28692.21,28692.21,0.0,698880.4952,166185.0,166185.0,0.0,0.0,0.0,0.0,96916.84086374448,69160.18055891481,987.8880752061461,3850.9900000000002,4027.41,1943.0199999999998,1985.08,0.0,6525.0,0.0,3778.042229623507,0.0,0.0,0.0,1260.72,3398.51,10433.209923809523,10433.209923809523,24935.30052175659,22994.37987032,0.0,0.0,0.0,1940.920651436592,,86372.7483014971,9564.0702,15077.3,0.0,2024.6000000000001,2094.0,0.0,7395.833333333334,0.0,0.0,840.0,1904.061259627329,2839.8404566943677,2054.904209332038,0.0,6454.053843133451,1250.0,1030.4884907994624,0.0,0.0,0.0,3810.4385085771137,0.0,0.0,0.0,0.0,0.0,0.0,43.3,29989.858,0.0,12666.023439335218,12666.023439335218,0.0,0.0,397509.1230501429,301371.3721498571,29865.0,29865.0,0.0,0.0,0.0,0.0,0.0,0.0,271506.3721498571,37066.24520543183,0.0,37066.24520543183,0.0,0.0,234440.12694442528,18523.282282757176,13788.804725216041,4734.477557541135,0.0,9933.543332553389,0.0,9933.543332553389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205983.30132911474,18538.497119620326,187444.8042094944,0.0,187444.8042094944
,Miraqe General Trading LLC,UNITED ARAB EMIRATES,DUBAI,COLDSTONE CREMERY,Food & Beverages,IBN BATTUTA,1131264753.0,CSC IBN BATUTA MALL -SKYZONE,162834.74,0.0,162834.74,0.0,31109.7738,4885.04,4885.04,0.0,126839.9262,24425.22,0.0,0.0,24425.22,0.0,0.0,25023.399544102085,18246.517699933935,141.1406810244755,597.76,1438.36,848.64,604.1100000000001,0.0,1305.0,0.0,622.7511631436769,0.0,0.0,0.0,519.1199999999999,700.0,1087.4816142857142,1087.4816142857142,4138.400716957716,3803.7386627599994,0.0,0.0,0.0,334.6620541977169,,18476.04538934318,1628.3474,2538.65,0.0,2024.6000000000001,6221.515934274999,0.0,1000.0,0.0,0.0,840.0,316.5390416722529,414.61852683784593,344.4691392073353,0.0,1072.0907465135265,1250.0,147.22705034066718,0.0,0.0,0.0,651.5375504965486,0.0,0.0,0.0,0.0,0.0,0.0,26.45,0.0,0.0,2160.06807465647,2160.06807465647,0.0,0.0,75310.61533934517,51529.310860654834,6405.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0,45124.310860654834,6401.719962459412,0.0,6401.719962459412,0.0,0.0,38722.59089819542,3098.4368887508117,2308.403005154097,790.0338835967148,0.0,1699.2254800230169,0.0,1699.2254800230169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33924.928529421595,3053.243567647943,30871.68496177365,0.0,30871.68496177365
,Sprinklez General Trading LLC,UNITED ARAB EMIRATES,ABU DHABI,SUSHI LIBRARY,Food & Beverages,WORLD TRADE CENTER,1101327008.0,WORLD TRADE CENTER,915753.6099999999,0.0,915753.6099999999,0.0,211827.44580800002,36630.14,36630.14,0.0,667296.0241919998,144282.0,97820.0,36680.0,0.0,0.0,9782.0,161410.6324462764,112327.76999999996,473.6024462764408,3793.4700000000003,9452.12,3245.129999999999,3352.3,0.0,8874.0,0.0,13500.0,0.0,0.0,0.0,2892.2399999999993,3500.0,13736.30415,13736.30415,30378.494455999997,30378.494455999997,0.0,0.0,0.0,0.0,,164268.46386305362,9157.536100000001,41127.98,0.0,4150.0,12775.0,0.0,12500.0,0.0,0.0,1960.0,407.10457480323953,2565.9904349652093,439.47425363647847,0.0,682.442078433755,1250.0,137.66352575031067,0.0,0.0,0.0,3966.6978954646315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73148.575,0.0,2779.9471284810247,2779.9471284810247,0.0,0.0,516855.84204381105,150440.18214818876,149740.0,149740.0,0.0,0.0,0.0,0.0,0.0,0.0,700.18214818876,41868.72228721369,0.0,41868.72228721369,0.0,0.0,-41168.54013902493,26059.730912231855,95.80324008466398,25963.92767214719,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,82771.72894874321,7449.455605386899,75322.27334335631,0.0,75322.27334335631
